canton,ville,abb_station,latitude,longitude,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
ZG,Cham,CHZ,47.188278,8.464642,2025-12-24 00:00:00,1.3,-0.2,2.1,0.3,,,18,44.5,1015.9,0
ZG,Cham,CHZ,47.188278,8.464642,2025-12-25 00:00:00,0.5,-0.3,1.2,0,,,10,37,1021.1,3
ZG,Cham,CHZ,47.188278,8.464642,2025-12-26 00:00:00,-0.2,-0.9,0.3,0,,,6.5,16.7,1027.3,1
ZG,Cham,CHZ,47.188278,8.464642,2025-12-27 00:00:00,-1,-1.9,-0.5,0,,,4.8,14.8,1031.6,1
ZG,Cham,CHZ,47.188278,8.464642,2025-12-28 00:00:00,-1.1,-2.1,0.1,0,,,5.8,18.5,1029.5,72
ZG,Cham,CHZ,47.188278,8.464642,2025-12-29 00:00:00,-1.2,-2.2,-0.4,0,,,4.5,14.8,1025.4,57
ZG,Cham,CHZ,47.188278,8.464642,2025-12-30 00:00:00,-1.4,-2.7,0.6,0,,,8.9,22.2,1026.5,80
ZG,Cham,CHZ,47.188278,8.464642,2025-12-31 00:00:00,-2.6,-4.2,-0.5,0,,,6.9,22.2,1027.5,307
JU,Delémont,DEM,47.351706,7.349567,2025-01-01 00:00:00,-1,-3,1,0,,,7,22.2,1027,140
JU,Delémont,DEM,47.351706,7.349567,2025-01-02 00:00:00,2,-4,8,15.3,,,19.3,66.7,1017,34
JU,Delémont,DEM,47.351706,7.349567,2025-01-03 00:00:00,-0.2,-4,2,0.2,,,4.5,22.2,1021.2,210
JU,Delémont,DEM,47.351706,7.349567,2025-01-04 00:00:00,-3.1,-6,-1,2.8,,,3.1,11.1,1019.2,27
JU,Delémont,DEM,47.351706,7.349567,2025-01-05 00:00:00,2.6,-1,10,12.4,,,4.2,33.3,1007,2
JU,Delémont,DEM,47.351706,7.349567,2025-01-06 00:00:00,2.9,-1,8,4.3,,,5.8,31.5,1000.7,26
JU,Delémont,DEM,47.351706,7.349567,2025-01-07 00:00:00,3.7,0,6,2,,,15.3,50,1007.9,50
JU,Delémont,DEM,47.351706,7.349567,2025-01-08 00:00:00,7,0,10,5.4,,,19.7,55.5,1006,0
JU,Delémont,DEM,47.351706,7.349567,2025-01-09 00:00:00,6.9,2,9,7.6,,,24.2,59.3,1006.6,0
JU,Delémont,DEM,47.351706,7.349567,2025-01-10 00:00:00,1.5,0,3,0.3,,,7.2,29.6,1018.9,60
JU,Delémont,DEM,47.351706,7.349567,2025-01-11 00:00:00,0,-2,2,0,,,11.8,35.2,1022.6,281
JU,Delémont,DEM,47.351706,7.349567,2025-01-12 00:00:00,-1.2,-4,2,0,,,16.8,42.6,1033,298
JU,Delémont,DEM,47.351706,7.349567,2025-01-13 00:00:00,-2.2,-5,0,0,,,25.4,55.5,1035.2,334
JU,Delémont,DEM,47.351706,7.349567,2025-01-14 00:00:00,-3.8,-7,0,0,,,7,20.4,1033,183
JU,Delémont,DEM,47.351706,7.349567,2025-01-15 00:00:00,-1.6,-7,4,0,,,12.7,37,1030,143
JU,Delémont,DEM,47.351706,7.349567,2025-01-16 00:00:00,1.6,1,2,0,,,19.2,48.2,1031.7,33
JU,Delémont,DEM,47.351706,7.349567,2025-01-17 00:00:00,0.7,0,1,0,,,6.4,20.4,1033.2,66
JU,Delémont,DEM,47.351706,7.349567,2025-01-18 00:00:00,-1.4,-4,0,0,,,5.4,14.8,1028.3,33
JU,Delémont,DEM,47.351706,7.349567,2025-01-19 00:00:00,-2.2,-3,-2,0,,,5.2,7.4,1021.6,18
JU,Delémont,DEM,47.351706,7.349567,2025-01-20 00:00:00,-1.5,-2,-1,0,,,3.7,9.3,1019.2,23
JU,Delémont,DEM,47.351706,7.349567,2025-01-21 00:00:00,-1.2,-2,-1,0,,,4.3,9.3,1017.2,65
JU,Delémont,DEM,47.351706,7.349567,2025-01-22 00:00:00,-0.9,-2,1,2.2,,,2.8,9.3,1010.7,1
JU,Delémont,DEM,47.351706,7.349567,2025-01-23 00:00:00,3.4,-2,9,5.8,,,9.4,29.6,1010.9,79
JU,Delémont,DEM,47.351706,7.349567,2025-01-24 00:00:00,1.9,-3,8,0,,,4,18.5,1014.4,93
JU,Delémont,DEM,47.351706,7.349567,2025-01-25 00:00:00,4.8,0,13,0,,,3.5,13,1010.4,134
JU,Delémont,DEM,47.351706,7.349567,2025-01-26 00:00:00,6.4,3,9,4.1,,,20.5,35.2,1011,284
JU,Delémont,DEM,47.351706,7.349567,2025-01-27 00:00:00,5.7,4,8,14,,,4.4,25.9,1003.4,0
JU,Delémont,DEM,47.351706,7.349567,2025-01-28 00:00:00,5.2,4,8,4.7,,,16.5,48.2,1001.8,27
JU,Delémont,DEM,47.351706,7.349567,2025-01-29 00:00:00,5.3,1,9,3.4,,,18.4,51.8,1010.5,145
JU,Delémont,DEM,47.351706,7.349567,2025-01-30 00:00:00,3.7,0,7,5.1,,,5.8,13,1015.9,25
JU,Delémont,DEM,47.351706,7.349567,2025-01-31 00:00:00,4.2,3,6,0.3,,,9.4,22.2,1025.4,35
JU,Delémont,DEM,47.351706,7.349567,2025-02-01 00:00:00,2.3,1,3,0,,,14.3,29.6,1025.5,4
JU,Delémont,DEM,47.351706,7.349567,2025-02-02 00:00:00,1.3,1,2,0,,,6.1,16.7,1022.8,53
JU,Delémont,DEM,47.351706,7.349567,2025-02-03 00:00:00,0.7,0,2,0,,,5,16.7,1026.1,71
JU,Delémont,DEM,47.351706,7.349567,2025-02-04 00:00:00,-0.2,-3,3,0,,,3.7,11.1,1028.9,124
JU,Delémont,DEM,47.351706,7.349567,2025-02-05 00:00:00,-1.9,-5,3,0,,,9.3,25.9,1035,244
JU,Delémont,DEM,47.351706,7.349567,2025-02-06 00:00:00,0.3,-2,1,0,,,11.9,35.2,1032.8,19
JU,Delémont,DEM,47.351706,7.349567,2025-02-07 00:00:00,1.3,-2,4,0,,,9,24.1,1022.6,57
JU,Delémont,DEM,47.351706,7.349567,2025-02-08 00:00:00,-0.1,-4,5,0,,,4,11.1,1020.5,157
JU,Delémont,DEM,47.351706,7.349567,2025-02-09 00:00:00,1.3,-3,8,0,,,3.6,11.1,1025.1,180
JU,Delémont,DEM,47.351706,7.349567,2025-02-10 00:00:00,2.6,-1,6,4.9,,,3.4,9.3,1022.5,9
JU,Delémont,DEM,47.351706,7.349567,2025-02-11 00:00:00,5.5,4,8,0.8,,,2.6,9.3,1019.8,0
JU,Delémont,DEM,47.351706,7.349567,2025-02-12 00:00:00,6.6,5,9,29.1,,,5.1,13,1017.7,22
JU,Delémont,DEM,47.351706,7.349567,2025-02-13 00:00:00,5.6,2,7,5.8,,,11.3,25.9,1016.3,4
JU,Delémont,DEM,47.351706,7.349567,2025-02-14 00:00:00,0.4,-1,3,1.2,,,15,38.9,1020.8,182
JU,Delémont,DEM,47.351706,7.349567,2025-02-15 00:00:00,-1.1,-3,1,0,,,13.6,37,1019.6,214
JU,Delémont,DEM,47.351706,7.349567,2025-02-16 00:00:00,-0.3,-3,5,0,,,6.8,16.7,1015.3,129
JU,Delémont,DEM,47.351706,7.349567,2025-02-17 00:00:00,0.5,-1,2,0,,,8.4,18.5,1018.6,108
JU,Delémont,DEM,47.351706,7.349567,2025-02-18 00:00:00,0.4,0,2,0,,,10.1,27.8,1020.7,110
JU,Delémont,DEM,47.351706,7.349567,2025-02-19 00:00:00,1.6,0,6,0,,,4.6,20.4,1022.6,98
JU,Delémont,DEM,47.351706,7.349567,2025-02-20 00:00:00,3.3,-1,10,0.4,,,3.1,11.1,1026.4,112
JU,Delémont,DEM,47.351706,7.349567,2025-02-21 00:00:00,3.5,1,10,0,,,3.8,9.3,1024,62
JU,Delémont,DEM,47.351706,7.349567,2025-02-22 00:00:00,5.5,2,11,0,,,3.6,14.8,1021.2,87
JU,Delémont,DEM,47.351706,7.349567,2025-02-23 00:00:00,6.9,3,10,1.2,,,2.7,11.1,1029.2,47
JU,Delémont,DEM,47.351706,7.349567,2025-02-24 00:00:00,6.2,2,10,0,,,3,13,1025.3,50
JU,Delémont,DEM,47.351706,7.349567,2025-02-25 00:00:00,6.9,5,10,3,,,9.7,48.2,1015.7,14
JU,Delémont,DEM,47.351706,7.349567,2025-02-26 00:00:00,4.1,-1,7,6.5,,,16.5,51.8,1019.9,16
JU,Delémont,DEM,47.351706,7.349567,2025-02-27 00:00:00,3.1,-1,8,1.8,,,6.2,27.8,1019.7,44
JU,Delémont,DEM,47.351706,7.349567,2025-02-28 00:00:00,3,-2,7,0,,,7.7,24.1,1022.1,242
JU,Delémont,DEM,47.351706,7.349567,2025-03-01 00:00:00,3.3,1,5,0,,,21.7,50,1024.2,108
JU,Delémont,DEM,47.351706,7.349567,2025-03-02 00:00:00,2.6,-2,6,0,,,16.7,40.8,1028.2,209
JU,Delémont,DEM,47.351706,7.349567,2025-03-03 00:00:00,1.5,-5,12,0,,,2.3,9.3,1026.9,377
JU,Delémont,DEM,47.351706,7.349567,2025-03-04 00:00:00,2.9,-4,13,0,,,3.4,14.8,1025,388
JU,Delémont,DEM,47.351706,7.349567,2025-03-05 00:00:00,4.1,-4,15,0,,,1.6,9.3,1024.6,437
JU,Delémont,DEM,47.351706,7.349567,2025-03-06 00:00:00,4.6,-3,16,0,,,1.6,11.1,1021.9,434
JU,Delémont,DEM,47.351706,7.349567,2025-03-07 00:00:00,5.1,-3,15,0,,,2.3,11.1,1018.4,425
JU,Delémont,DEM,47.351706,7.349567,2025-03-08 00:00:00,5.5,-2,17,0,,,4.5,16.7,1012.2,391
JU,Delémont,DEM,47.351706,7.349567,2025-03-09 00:00:00,6.5,-1,17,0,,,3.7,18.5,1003.8,322
JU,Delémont,DEM,47.351706,7.349567,2025-03-10 00:00:00,9,5,15,3.4,,,12.1,31.5,1002.1,104
JU,Delémont,DEM,47.351706,7.349567,2025-03-11 00:00:00,7.2,1,14,2,,,4.3,24.1,1002.2,169
JU,Delémont,DEM,47.351706,7.349567,2025-03-12 00:00:00,7.2,5,10,4.3,,,6.3,16.7,998.4,2
JU,Delémont,DEM,47.351706,7.349567,2025-03-13 00:00:00,6.2,4,10,2.2,,,15.4,38.9,998.3,48
JU,Delémont,DEM,47.351706,7.349567,2025-03-14 00:00:00,4,0,7,,,,13.2,29.6,1004.2,23
JU,Delémont,DEM,47.351706,7.349567,2025-03-15 00:00:00,4.8,4,6,,,,19.7,35.2,1009.1,16
JU,Delémont,DEM,47.351706,7.349567,2025-03-16 00:00:00,3.8,3,6,,,,5.4,20.4,1016.9,135
JU,Delémont,DEM,47.351706,7.349567,2025-03-17 00:00:00,4.5,0,9,,,,16.3,29.6,1021.5,328
JU,Delémont,DEM,47.351706,7.349567,2025-03-18 00:00:00,3.4,-1,10,,,,11,29.6,1022.1,404
JU,Delémont,DEM,47.351706,7.349567,2025-03-19 00:00:00,5,-3,15,,,,3,18.5,1023.1,469
JU,Delémont,DEM,47.351706,7.349567,2025-03-20 00:00:00,7.8,1,16,,,,3.6,22.2,1021.9,420
JU,Delémont,DEM,47.351706,7.349567,2025-03-21 00:00:00,8.5,2,17,,,,7.2,27.8,1016.1,339
JU,Delémont,DEM,47.351706,7.349567,2025-03-22 00:00:00,11.7,6,18,0,,,4.7,22.2,1004.6,222
JU,Delémont,DEM,47.351706,7.349567,2025-03-23 00:00:00,10.3,7,15,3.7,,,9.1,24.1,1005.2,109
JU,Delémont,DEM,47.351706,7.349567,2025-03-24 00:00:00,10,5,15,1.8,,,7,29.6,1012.8,169
JU,Delémont,DEM,47.351706,7.349567,2025-03-25 00:00:00,9,4,14,2.1,,,4.3,22.2,1018.3,235
JU,Delémont,DEM,47.351706,7.349567,2025-03-26 00:00:00,9.2,6,13,0,,,8.2,27.8,1018.8,140
JU,Delémont,DEM,47.351706,7.349567,2025-03-27 00:00:00,8.8,6,12,0.1,,,19.2,44.5,1016.8,175
JU,Delémont,DEM,47.351706,7.349567,2025-03-28 00:00:00,7.8,2,12,0,,,7.1,18.5,1011.5,239
JU,Delémont,DEM,47.351706,7.349567,2025-03-29 00:00:00,8.7,7,11,2.6,,,11.4,31.5,1014,12
JU,Delémont,DEM,47.351706,7.349567,2025-03-30 00:00:00,9,1,14,0.6,,,9.6,35.2,1020.2,338
JU,Delémont,DEM,47.351706,7.349567,2025-03-31 00:00:00,9.2,6,12,0.4,,,12.4,29.6,1022,317
JU,Delémont,DEM,47.351706,7.349567,2025-04-01 00:00:00,7.4,4,12,0,,,31.7,70.4,1017.4,389
JU,Delémont,DEM,47.351706,7.349567,2025-04-02 00:00:00,10,5,17,0,,,20.3,55.5,1014.4,385
JU,Delémont,DEM,47.351706,7.349567,2025-04-03 00:00:00,10.2,1,20,0,,,8.7,27.8,1019.2,473
JU,Delémont,DEM,47.351706,7.349567,2025-04-04 00:00:00,10.5,0,21,0,,,6.1,20.4,1017.1,505
JU,Delémont,DEM,47.351706,7.349567,2025-04-05 00:00:00,11.5,1,21,0,,,3.8,16.7,1013.4,529
JU,Delémont,DEM,47.351706,7.349567,2025-04-06 00:00:00,9.6,6,14,0,,,27.7,55.5,1015.6,477
JU,Delémont,DEM,47.351706,7.349567,2025-04-07 00:00:00,7,-2,15,0,,,15,42.6,1020,511
JU,Delémont,DEM,47.351706,7.349567,2025-04-08 00:00:00,7.5,-1,17,0,,,10.4,24.1,1022.5,550
JU,Delémont,DEM,47.351706,7.349567,2025-04-09 00:00:00,8.5,-1,18,0,,,9,29.6,1020.3,482
JU,Delémont,DEM,47.351706,7.349567,2025-04-10 00:00:00,10.8,1,18,0,,,12.1,31.5,1023.4,555
JU,Delémont,DEM,47.351706,7.349567,2025-04-11 00:00:00,10,1,21,0,,,2.7,13,1020.3,546
JU,Delémont,DEM,47.351706,7.349567,2025-04-12 00:00:00,11.3,2,20,0,,,4.6,18.5,1012.1,413
JU,Delémont,DEM,47.351706,7.349567,2025-04-13 00:00:00,12,10,15,4.7,,,7.7,22.2,1010.1,17
JU,Delémont,DEM,47.351706,7.349567,2025-04-14 00:00:00,13.7,11,19,2.8,,,6.1,20.4,1008.2,227
JU,Delémont,DEM,47.351706,7.349567,2025-04-15 00:00:00,12.6,8,18,4.1,,,4.8,20.4,1001.7,143
JU,Delémont,DEM,47.351706,7.349567,2025-04-16 00:00:00,10.5,8,13,10.3,,,9.6,24.1,1007.4,0
JU,Delémont,DEM,47.351706,7.349567,2025-04-17 00:00:00,7.3,6,9,,,,10.7,18.5,1008.9,0
JU,Delémont,DEM,47.351706,7.349567,2025-04-18 00:00:00,8.1,4,13,,,,8.2,24.1,1013.7,176
JU,Delémont,DEM,47.351706,7.349567,2025-04-19 00:00:00,9.7,1,20,,,,6,20.4,1007.8,319
JU,Delémont,DEM,47.351706,7.349567,2025-04-20 00:00:00,8.8,4,14,,,,8.4,22.2,1007.4,250
JU,Delémont,DEM,47.351706,7.349567,2025-04-21 00:00:00,9.7,6,15,0,,,13.3,28,1012.8,276
JU,Delémont,DEM,47.351706,7.349567,2025-04-22 00:00:00,11.2,3,18,0,,,5.8,18.5,1017.8,408
JU,Delémont,DEM,47.351706,7.349567,2025-04-23 00:00:00,9.8,4,16,3.5,,,8.5,31.5,1015.6,171
JU,Delémont,DEM,47.351706,7.349567,2025-04-24 00:00:00,9.5,7,12,0.8,,,10.4,31.5,1017.4,79
JU,Delémont,DEM,47.351706,7.349567,2025-04-25 00:00:00,10,7,13,4.2,,,9.2,20.4,1017.5,83
JU,Delémont,DEM,47.351706,7.349567,2025-04-26 00:00:00,10.6,5,16,0,,,14.6,37,1016.4,236
JU,Delémont,DEM,47.351706,7.349567,2025-04-27 00:00:00,12.5,5,20,0.2,,,5.7,24.1,1020.3,335
JU,Delémont,DEM,47.351706,7.349567,2025-04-28 00:00:00,13.8,5,22,0.3,,,8.7,25.9,1023.1,419
JU,Delémont,DEM,47.351706,7.349567,2025-04-29 00:00:00,14.9,6,23,0,,,7.4,27.8,1022.7,508
JU,Delémont,DEM,47.351706,7.349567,2025-04-30 00:00:00,15.4,7,24,0,,,5.8,24.1,1021.3,559
JU,Delémont,DEM,47.351706,7.349567,2025-05-01 00:00:00,15.8,5,26,0,,,2.9,14.8,1019.8,551
JU,Delémont,DEM,47.351706,7.349567,2025-05-02 00:00:00,16.9,7,27,0,,,4.4,22.2,1017.9,531
JU,Delémont,DEM,47.351706,7.349567,2025-05-03 00:00:00,16.9,13,21,0.8,,,9,42.6,1014.6,202
JU,Delémont,DEM,47.351706,7.349567,2025-05-04 00:00:00,13.8,10,16,10.7,,,11.5,29.6,1009.5,96
JU,Delémont,DEM,47.351706,7.349567,2025-05-05 00:00:00,8.7,7,10,11.4,,,17.6,40.8,1008.6,2
JU,Delémont,DEM,47.351706,7.349567,2025-05-06 00:00:00,8.4,7,10,0.1,,,17.2,40.8,1012.8,31
JU,Delémont,DEM,47.351706,7.349567,2025-05-07 00:00:00,9.1,5,12,1.8,,,9.6,29.6,1013.3,29
JU,Delémont,DEM,47.351706,7.349567,2025-05-08 00:00:00,11,7,16,0.4,,,11.6,33.3,1012.2,134
JU,Delémont,DEM,47.351706,7.349567,2025-05-09 00:00:00,11,7,15,0.2,,,16.2,35.2,1014.9,162
JU,Delémont,DEM,47.351706,7.349567,2025-05-10 00:00:00,11.9,4,21,0,,,6.3,20.4,1017,471
JU,Delémont,DEM,47.351706,7.349567,2025-05-11 00:00:00,14.3,7,22,0,,,8.9,33.3,1012.4,504
JU,Delémont,DEM,47.351706,7.349567,2025-05-12 00:00:00,12.7,10,15,15.6,,,12.2,31.5,1013,113
JU,Delémont,DEM,47.351706,7.349567,2025-05-13 00:00:00,12.8,8,19,2.7,,,5.4,18.5,1015.8,248
JU,Delémont,DEM,47.351706,7.349567,2025-05-14 00:00:00,13.6,5,21,0,,,4.9,24.1,1016.5,509
JU,Delémont,DEM,47.351706,7.349567,2025-05-15 00:00:00,13.8,5,22,0,,,9.8,37,1014.2,479
JU,Delémont,DEM,47.351706,7.349567,2025-05-16 00:00:00,12.7,7,18,0,,,15.9,42.6,1016.5,497
JU,Delémont,DEM,47.351706,7.349567,2025-05-17 00:00:00,11.8,3,18,0.1,,,3.6,20.4,1015.9,409
JU,Delémont,DEM,47.351706,7.349567,2025-05-18 00:00:00,13.3,4,21,0,,,5.2,20.4,1016.2,479
JU,Delémont,DEM,47.351706,7.349567,2025-05-19 00:00:00,14,4,23,0,,,6.1,22.2,1016.1,445
JU,Delémont,DEM,47.351706,7.349567,2025-05-20 00:00:00,14.2,13,17,9.4,,,6.8,22.2,1015.8,134
JU,Delémont,DEM,47.351706,7.349567,2025-05-21 00:00:00,14.7,12,19,7.8,,,8.3,27.8,1014.8,82
JU,Delémont,DEM,47.351706,7.349567,2025-05-22 00:00:00,10.9,10,12,16,,,6.2,20.4,1013.4,3
JU,Delémont,DEM,47.351706,7.349567,2025-05-23 00:00:00,10.3,4,15,0,,,6.9,24.1,1016.9,232
JU,Delémont,DEM,47.351706,7.349567,2025-05-24 00:00:00,11.5,4,17,0,,,6.9,25.9,1019,342
JU,Delémont,DEM,47.351706,7.349567,2025-05-25 00:00:00,14.2,10,19,0.1,,,7.4,31.5,1018.2,87
JU,Delémont,DEM,47.351706,7.349567,2025-05-26 00:00:00,14.9,13,17,7.6,,,10.2,25.9,1019.9,109
JU,Delémont,DEM,47.351706,7.349567,2025-05-27 00:00:00,14.7,11,19,0.1,,,5.2,20.4,1022.3,218
JU,Delémont,DEM,47.351706,7.349567,2025-05-28 00:00:00,14,11,17,4.9,,,9.7,38.9,1022.4,32
JU,Delémont,DEM,47.351706,7.349567,2025-05-29 00:00:00,16.6,11,23,3.3,,,5.3,24.1,1024.4,365
JU,Delémont,DEM,47.351706,7.349567,2025-05-30 00:00:00,17.7,9,27,0,,,3.8,13,1023.2,640
JU,Delémont,DEM,47.351706,7.349567,2025-05-31 00:00:00,19.8,10,28,0.1,,,5.6,30,1020.2,506
JU,Delémont,DEM,47.351706,7.349567,2025-06-01 00:00:00,19.7,15,27,0.2,,,8.9,44.5,1018,350
JU,Delémont,DEM,47.351706,7.349567,2025-06-02 00:00:00,17,16,20,17.1,,,7.3,25.9,1018.1,19
JU,Delémont,DEM,47.351706,7.349567,2025-06-03 00:00:00,17.9,15,22,1.9,,,6.2,24.1,1016,164
JU,Delémont,DEM,47.351706,7.349567,2025-06-04 00:00:00,16.7,15,21,12.8,,,8.5,29.6,1013.1,48
JU,Delémont,DEM,47.351706,7.349567,2025-06-05 00:00:00,16.7,13,20,0.2,,,9.4,31.5,1015,158
JU,Delémont,DEM,47.351706,7.349567,2025-06-06 00:00:00,17.9,15,23,5.9,,,11.9,44.5,1015.9,110
JU,Delémont,DEM,47.351706,7.349567,2025-06-07 00:00:00,16.4,14,19,13.4,,,8.9,37,1015.7,92
JU,Delémont,DEM,47.351706,7.349567,2025-06-08 00:00:00,16.2,14,20,0.5,,,17.4,53.7,1018.8,239
JU,Delémont,DEM,47.351706,7.349567,2025-06-09 00:00:00,15.1,7,22,0,,,5.4,20.4,1023.5,619
JU,Delémont,DEM,47.351706,7.349567,2025-06-10 00:00:00,16.9,7,25,0,,,6.5,25.9,1020.5,539
JU,Delémont,DEM,47.351706,7.349567,2025-06-11 00:00:00,18.4,11,26,0,,,7.2,25.9,1019.2,643
JU,Delémont,DEM,47.351706,7.349567,2025-06-12 00:00:00,20.5,12,29,0,,,4.1,13,1017.2,602
JU,Delémont,DEM,47.351706,7.349567,2025-06-13 00:00:00,23.3,15,31,0,,,5.5,16.7,1019.6,557
JU,Delémont,DEM,47.351706,7.349567,2025-06-14 00:00:00,24.3,17,32,0,,,5.5,24.1,1020.1,458
JU,Delémont,DEM,47.351706,7.349567,2025-06-15 00:00:00,20.8,17,29,7.5,,,8,72.2,1020.8,131
JU,Delémont,DEM,47.351706,7.349567,2025-06-16 00:00:00,18.2,13,22,2.1,,,11.4,35.2,1025.8,342
JU,Delémont,DEM,47.351706,7.349567,2025-06-17 00:00:00,19,12,26,0,,,15.8,44.5,1023.7,700
JU,Delémont,DEM,47.351706,7.349567,2025-06-18 00:00:00,19.8,11,28,0,,,5,22.2,1023,654
JU,Delémont,DEM,47.351706,7.349567,2025-06-19 00:00:00,21.4,12,29,0,,,10.5,33.3,1022.2,681
JU,Delémont,DEM,47.351706,7.349567,2025-06-20 00:00:00,22.2,15,29,0,,,13.6,33.3,1021.3,634
JU,Delémont,DEM,47.351706,7.349567,2025-06-21 00:00:00,21.2,15,30,0,,,8,20.4,1020.4,599
JU,Delémont,DEM,47.351706,7.349567,2025-06-22 00:00:00,21.9,13,31,0,,,7.2,25.9,1019.7,651
JU,Delémont,DEM,47.351706,7.349567,2025-06-23 00:00:00,24,19,29,14.1,,,14.9,50,1017.3,350
JU,Delémont,DEM,47.351706,7.349567,2025-06-24 00:00:00,22.8,15,29,0,,,8.2,31.5,1018.1,615
JU,Delémont,DEM,47.351706,7.349567,2025-06-25 00:00:00,22.9,14,32,0,,,3.8,14.8,1016.4,598
JU,Delémont,DEM,47.351706,7.349567,2025-06-26 00:00:00,22.8,18,26,2.7,,,11.2,37,1018.1,346
JU,Delémont,DEM,47.351706,7.349567,2025-06-27 00:00:00,21.6,14,28,0,,,5.3,20.4,1024.5,487
JU,Delémont,DEM,47.351706,7.349567,2025-06-28 00:00:00,23.4,15,32,0,,,6,24.1,1025.8,811
JU,Delémont,DEM,47.351706,7.349567,2025-06-29 00:00:00,25.3,16,33,0,,,8.2,31.5,1022.8,816
JU,Delémont,DEM,47.351706,7.349567,2025-06-30 00:00:00,24.6,18,32,1,,,5.2,14.8,1018.7,660
JU,Delémont,DEM,47.351706,7.349567,2025-07-01 00:00:00,24.7,18,32,1.1,,,7.1,25.9,1018.2,635
JU,Delémont,DEM,47.351706,7.349567,2025-07-02 00:00:00,24.6,16,33,0,,,5.8,20.4,1017.3,706
JU,Delémont,DEM,47.351706,7.349567,2025-07-03 00:00:00,23.5,17,30,4.4,,,6.8,31.5,1021.5,491
JU,Delémont,DEM,47.351706,7.349567,2025-07-04 00:00:00,23.3,19,28,11.7,,,6,25.9,1023.9,704
JU,Delémont,DEM,47.351706,7.349567,2025-07-05 00:00:00,22.2,13,30,0,,,6.7,29.6,1018.7,755
JU,Delémont,DEM,47.351706,7.349567,2025-07-06 00:00:00,18.6,14,23,0.3,,,9.2,33.3,1013.2,156
JU,Delémont,DEM,47.351706,7.349567,2025-07-07 00:00:00,15.1,14,18,8.1,,,11.4,48.2,1009.8,83
JU,Delémont,DEM,47.351706,7.349567,2025-07-08 00:00:00,13.5,11,16,5.9,,,13.1,29.6,1016,107
JU,Delémont,DEM,47.351706,7.349567,2025-07-09 00:00:00,15,8,21,0,,,5.5,20.4,1021.9,587
JU,Delémont,DEM,47.351706,7.349567,2025-07-10 00:00:00,17.5,8,25,0,,,10.3,33.3,1021.2,780
JU,Delémont,DEM,47.351706,7.349567,2025-07-11 00:00:00,19.2,10,26,0,,,7.7,29.6,1017.7,739
JU,Delémont,DEM,47.351706,7.349567,2025-07-12 00:00:00,19.9,11,28,0,,,6.2,25.9,1013.8,787
JU,Delémont,DEM,47.351706,7.349567,2025-07-13 00:00:00,19.5,13,26,12.6,,,6.6,35.2,1013.7,497
JU,Delémont,DEM,47.351706,7.349567,2025-07-14 00:00:00,20.5,8,27,2.8,,,9,35.2,1019.8,410
JU,Delémont,DEM,47.351706,7.349567,2025-07-15 00:00:00,20.5,17,25,4.3,,,10.5,38.9,1020.7,406
JU,Delémont,DEM,47.351706,7.349567,2025-07-16 00:00:00,19.6,16,24,1.4,,,12.9,35.2,1019.3,122
JU,Delémont,DEM,47.351706,7.349567,2025-07-17 00:00:00,19.9,16,24,2.9,,,7.8,27.8,1018.2,640
JU,Delémont,DEM,47.351706,7.349567,2025-07-18 00:00:00,19.9,13,29,0,,,5,18.5,1015.1,746
JU,Delémont,DEM,47.351706,7.349567,2025-07-19 00:00:00,19.4,15,25,5.1,,,6.6,29.6,1011.9,370
JU,Delémont,DEM,47.351706,7.349567,2025-07-20 00:00:00,20.4,16,27,8.7,,,6.3,26,1008.8,343
JU,Delémont,DEM,47.351706,7.349567,2025-07-21 00:00:00,18.8,17,23,13.2,,,8.3,42.6,1010.2,244
JU,Delémont,DEM,47.351706,7.349567,2025-07-22 00:00:00,19.1,15,23,0.4,,,15.3,46.3,1015.5,494
JU,Delémont,DEM,47.351706,7.349567,2025-07-23 00:00:00,18.5,11,25,0,,,3.7,18.5,1014.9,491
JU,Delémont,DEM,47.351706,7.349567,2025-07-24 00:00:00,17.3,15,21,14.2,,,7.2,24.1,1014.4,375
JU,Delémont,DEM,47.351706,7.349567,2025-07-25 00:00:00,16.6,13,22,8.3,,,4,22.2,1016.8,282
JU,Delémont,DEM,47.351706,7.349567,2025-07-26 00:00:00,16.8,13,23,6.5,,,4.9,22.2,1016.8,191
JU,Delémont,DEM,47.351706,7.349567,2025-07-27 00:00:00,17.1,16,20,12.1,,,6.9,27.8,1016,109
JU,Delémont,DEM,47.351706,7.349567,2025-07-28 00:00:00,15.1,14,17,16.8,,,7.5,25.9,1016.8,21
JU,Delémont,DEM,47.351706,7.349567,2025-07-29 00:00:00,16.1,11,21,0.3,,,3.2,18.5,1020,487
JU,Delémont,DEM,47.351706,7.349567,2025-07-30 00:00:00,15.8,10,21,0.8,,,5.1,22.2,1019.2,292
JU,Delémont,DEM,47.351706,7.349567,2025-07-31 00:00:00,18.4,14,23,2.7,,,3.8,22.2,1019.2,352
JU,Delémont,DEM,47.351706,7.349567,2025-08-01 00:00:00,19.4,15,24,17.7,,,11,35.2,1014.7,339
JU,Delémont,DEM,47.351706,7.349567,2025-08-02 00:00:00,15.8,14,19,12.4,,,6,25.9,1015,134
JU,Delémont,DEM,47.351706,7.349567,2025-08-03 00:00:00,15.8,10,21,0.8,,,3,16.7,1020.7,291
